Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
AN4069,OTHER,0.000918,0.999082,
AN4068,OTHER,0.001475,0.998525,
AN4067,OTHER,0.034936,0.9650639999999999,
AN4066,OTHER,0.001364,0.9986360000000001,
AN4065,OTHER,0.000146,0.9998540000000001,
AN4064,OTHER,0.006603,0.993397,
AN4063,OTHER,0.001361,0.9986389999999999,
AN4062,OTHER,0.053446,0.9465540000000001,
AN4061,OTHER,0.0028899999999999998,0.99711,
AN4060,OTHER,0.002836,0.9971639999999999,
AN4059,OTHER,0.0064670000000000005,0.993533,
AN4058,OTHER,0.000575,0.999425,
AN4057,OTHER,0.002896,0.9971040000000001,
AN4056,OTHER,0.0007059999999999999,0.999294,
AN4055,SP(Sec/SPI),0.990031,0.009969,CS pos: 19-20. AQT-AT. Pr: 0.4067
AN4054,OTHER,0.000708,0.999292,
AN4053,OTHER,0.001263,0.9987370000000001,
AN4052,SP(Sec/SPI),0.681607,0.318393,CS pos: 22-23. TSA-AT. Pr: 0.3044
AN4051,OTHER,0.0007700000000000001,0.99923,
AN4050,OTHER,0.0005650000000000001,0.9994350000000001,
AN4049,SP(Sec/SPI),0.9929899999999999,0.00701,CS pos: 18-19. ATA-YT. Pr: 0.7140
AN4048,OTHER,0.00063,0.9993700000000001,
AN4047,OTHER,0.022603,0.977397,
AN4046,OTHER,0.00109,0.9989100000000001,
AN4045,OTHER,0.000634,0.999366,
AN10497,OTHER,0.0018809999999999999,0.9981190000000001,
AN10498,OTHER,0.000785,0.999215,
AN4043,OTHER,0.001224,0.998776,
AN4042,OTHER,0.000684,0.999316,
AN4041,SP(Sec/SPI),0.9984350000000001,0.001565,CS pos: 19-20. SQT-AQ. Pr: 0.6494
AN4040,OTHER,0.055476,0.944524,
AN4039,OTHER,0.005615,0.9943850000000001,
AN4038,OTHER,0.001518,0.998482,
AN4037,OTHER,0.000489,0.999511,
AN4036,OTHER,0.00037999999999999997,0.9996200000000001,
AN4035,OTHER,0.001174,0.998826,
AN4034,OTHER,0.00063,0.9993700000000001,
AN4033,OTHER,0.000324,0.999676,
AN4032,OTHER,0.000309,0.999691,
AN4031,OTHER,0.001493,0.9985069999999999,
AN10504,OTHER,0.002437,0.9975629999999999,
AN10496,SP(Sec/SPI),0.98798,0.01202,CS pos: 20-21. VRG-EG. Pr: 0.7944
AN4029,OTHER,0.000573,0.9994270000000001,
AN4028,OTHER,0.000788,0.9992120000000001,
AN4027,OTHER,0.000731,0.9992690000000001,
AN11425,OTHER,0.00011599999999999999,0.999884,
AN4026,OTHER,0.003664,0.9963360000000001,
AN4025,OTHER,0.005429,0.9945709999999999,
AN4024,OTHER,0.00176,0.99824,
AN4023,OTHER,0.000886,0.999114,
AN4022,OTHER,0.000927,0.999073,
AN4021,OTHER,0.0016420000000000002,0.998358,
AN4020,OTHER,0.05653,0.94347,
AN4019,OTHER,0.307345,0.692655,
AN4018,OTHER,0.0032939999999999996,0.996706,
AN4017,OTHER,0.00047999999999999996,0.9995200000000001,
AN10501,OTHER,0.0008820000000000001,0.9991180000000001,
AN4015,OTHER,0.000654,0.999346,
AN4014,OTHER,0.000611,0.999389,
AN12042,OTHER,0.000429,0.9995709999999999,
AN4013,OTHER,0.0009539999999999999,0.9990459999999999,
AN4012,OTHER,0.001645,0.9983549999999999,
AN4011,OTHER,0.0004940000000000001,0.9995059999999999,
AN4010,OTHER,0.000524,0.999476,
AN4009,OTHER,0.002734,0.997266,
AN4008,OTHER,0.00221,0.99779,
AN10495,OTHER,0.0016989999999999998,0.998301,
AN4006,SP(Sec/SPI),0.518262,0.481738,CS pos: 26-27. TLA-TE. Pr: 0.2255
AN4005,OTHER,0.002782,0.997218,
AN4004,SP(Sec/SPI),0.9722870000000001,0.027712999999999998,CS pos: 19-20. CGS-WD. Pr: 0.3954
AN4003,OTHER,0.0022789999999999998,0.9977209999999999,
AN4002,OTHER,0.0015019999999999999,0.998498,
AN4001,OTHER,0.00023799999999999998,0.999762,
AN4000,OTHER,0.002582,0.997418,
AN3999,OTHER,0.000921,0.999079,
AN3998,OTHER,0.025632,0.974368,
AN3997,OTHER,0.0024289999999999997,0.9975709999999999,
AN3996,OTHER,0.002036,0.997964,
AN3995,OTHER,0.023653999999999998,0.9763459999999999,
AN3994,OTHER,0.002925,0.997075,
AN3993,OTHER,0.003675,0.996325,
AN3992,OTHER,0.0022140000000000003,0.9977860000000001,
AN3991,OTHER,0.001266,0.998734,
AN3990,OTHER,0.08665199999999999,0.9133479999999999,
AN3989,OTHER,0.006529000000000001,0.9934709999999999,
AN3988,OTHER,0.001721,0.9982790000000001,
AN12041,OTHER,0.000361,0.9996389999999999,
AN3987,OTHER,0.0033049999999999998,0.9966950000000001,
AN3986,OTHER,0.006159,0.993841,
AN3985,OTHER,0.000973,0.999027,
AN3984,OTHER,0.000801,0.999199,
AN3983,OTHER,0.002133,0.9978670000000001,
AN3982,OTHER,0.001018,0.9989819999999999,
AN3980,OTHER,0.06835,0.93165,
AN3979,OTHER,0.012142,0.987858,
AN10494,OTHER,0.000874,0.9991260000000001,
AN10502,OTHER,0.005118999999999999,0.9948809999999999,
AN3977,OTHER,0.005118999999999999,0.9948809999999999,
AN3976,OTHER,0.009073000000000001,0.990927,
AN12040,OTHER,0.131504,0.8684959999999999,
AN3975,OTHER,0.0012029999999999999,0.9987969999999999,
AN3974,OTHER,0.0015539999999999998,0.998446,
AN3973,OTHER,0.000299,0.9997010000000001,
AN3972,OTHER,0.000442,0.999558,
AN10499,OTHER,0.032817,0.967183,
AN10505,OTHER,0.000303,0.999697,
AN3970,OTHER,0.002516,0.997484,
AN3969,OTHER,0.0015019999999999999,0.998498,
AN12039,OTHER,0.00118,0.99882,
AN3968,OTHER,0.001216,0.998784,
AN12038,OTHER,0.000782,0.999218,
AN3967,OTHER,0.043329,0.9566709999999999,
AN3966,OTHER,0.000295,0.999705,
AN3965,OTHER,0.000794,0.9992059999999999,
AN3964,OTHER,0.000546,0.9994540000000001,
AN3963,OTHER,0.007982,0.9920180000000001,
AN10500,OTHER,0.0013039999999999998,0.9986959999999999,
AN10493,OTHER,0.009635,0.9903649999999999,
AN10488,SP(Sec/SPI),0.9956209999999999,0.004379,CS pos: 23-24. AHA-QN. Pr: 0.9531
AN3961,OTHER,0.00105,0.99895,
AN3960,SP(Sec/SPI),0.968836,0.031163999999999997,CS pos: 21-22. CSS-LT. Pr: 0.4275
AN3959,SP(Sec/SPI),0.9642299999999999,0.035769999999999996,CS pos: 18-19. ASG-KP. Pr: 0.8009
AN3958,OTHER,0.0004,0.9996,
AN3957,OTHER,0.0011480000000000001,0.9988520000000001,
AN3956,OTHER,0.0008380000000000001,0.9991620000000001,
AN3955,OTHER,0.002582,0.997418,
AN3954,OTHER,0.054280999999999996,0.9457190000000001,
AN3953,OTHER,0.001732,0.998268,
AN3952,OTHER,0.000895,0.9991049999999999,
AN3951,OTHER,0.0009109999999999999,0.9990889999999999,
AN3950,SP(Sec/SPI),0.9627709999999999,0.037229000000000005,CS pos: 23-24. TET-DD. Pr: 0.2659
AN3949,SP(Sec/SPI),0.98744,0.01256,CS pos: 21-22. VQG-QS. Pr: 0.7461
AN3948,OTHER,0.00061,0.99939,
AN3947,OTHER,0.000674,0.999326,
AN3946,OTHER,0.00022200000000000003,0.9997780000000001,
AN3945,OTHER,0.000692,0.999308,
AN3944,OTHER,0.000951,0.999049,
AN3943,OTHER,0.006527,0.9934729999999999,
AN3942,OTHER,0.38728,0.6127199999999999,
AN3941,OTHER,0.006537,0.9934629999999999,
AN3940,OTHER,0.00041799999999999997,0.999582,
AN3939,OTHER,0.001091,0.998909,
AN12167,OTHER,0.000656,0.999344,
AN3938,OTHER,0.001376,0.998624,
AN3937,OTHER,0.0008449999999999999,0.9991549999999999,
AN3936,OTHER,0.00042300000000000004,0.999577,
AN3935,OTHER,0.001168,0.9988319999999999,
AN3934,OTHER,0.009664,0.9903360000000001,
AN3933,OTHER,0.000858,0.999142,
AN3932,OTHER,0.000659,0.999341,
AN3931,OTHER,0.000795,0.9992049999999999,
AN3930,OTHER,0.005275,0.994725,
AN10487,OTHER,0.0022170000000000002,0.997783,
AN10492,OTHER,0.0010550000000000002,0.9989450000000001,
AN3928,OTHER,0.00119,0.9988100000000001,
AN3927,OTHER,0.001603,0.998397,
AN3926,OTHER,0.000537,0.9994629999999999,
AN3925,SP(Sec/SPI),0.979008,0.020992,CS pos: 19-20. ALA-AP. Pr: 0.7294
AN3924,OTHER,0.000286,0.999714,
AN3923,OTHER,0.002131,0.997869,
AN3922,OTHER,0.001588,0.9984120000000001,
AN3921,OTHER,0.000976,0.999024,
AN3920,OTHER,0.005835,0.994165,
AN3919,OTHER,0.004118,0.9958819999999999,
AN3918,SP(Sec/SPI),0.839467,0.16053299999999998,CS pos: 18-19. ALG-IP. Pr: 0.5832
AN3917,OTHER,0.118951,0.881049,
AN3916,OTHER,0.0006309999999999999,0.9993690000000001,
AN3915,OTHER,0.002402,0.997598,
AN3914,SP(Sec/SPI),0.991152,0.008848,CS pos: 21-22. AAA-QT. Pr: 0.5684
AN3913,OTHER,0.001838,0.9981620000000001,
AN10486,OTHER,0.001801,0.998199,
AN10491,OTHER,0.001049,0.998951,
AN3911,OTHER,0.0028420000000000003,0.997158,
AN3910,OTHER,0.000188,0.999812,
AN3909,OTHER,0.0009429999999999999,0.999057,
AN10489,OTHER,0.0037450000000000005,0.9962549999999999,
AN10485,OTHER,0.001152,0.998848,
AN3907,OTHER,0.000624,0.999376,
AN12389,OTHER,0.001394,0.998606,
AN12388,OTHER,0.00020899999999999998,0.999791,
AN3906,OTHER,0.002391,0.997609,
AN12387,OTHER,0.000417,0.999583,
AN3905,OTHER,0.000524,0.999476,
AN10484,OTHER,0.00085,0.99915,
AN10482,SP(Sec/SPI),0.995706,0.004294,CS pos: 20-21. ALA-SP. Pr: 0.9019
AN12386,OTHER,0.0008460000000000001,0.9991540000000001,
AN3903,OTHER,0.002179,0.997821,
AN13001,OTHER,0.001912,0.998088,
AN3902,SP(Sec/SPI),0.9903049999999999,0.009695,CS pos: 17-18. VLA-HR. Pr: 0.6496
AN3901,OTHER,0.001187,0.998813,
AN3900,OTHER,0.000608,0.9993920000000001,
AN10483,OTHER,0.000202,0.999798,
AN10481,OTHER,0.001279,0.9987209999999999,
AN3898,OTHER,0.0016309999999999999,0.9983690000000001,
AN3897,OTHER,0.0009550000000000001,0.9990450000000001,
AN3896,OTHER,0.024432,0.975568,
AN12178,OTHER,0.00117,0.9988299999999999,
AN3895,OTHER,0.00251,0.99749,
AN3894,OTHER,0.000715,0.9992850000000001,
AN3893,OTHER,0.003064,0.996936,
AN3892,OTHER,0.0019399999999999999,0.9980600000000001,
AN3891,OTHER,0.001691,0.998309,
AN3890,OTHER,0.0008820000000000001,0.9991180000000001,
AN3889,OTHER,0.0071319999999999995,0.9928680000000001,
AN3888,OTHER,0.0012460000000000001,0.9987540000000001,
AN3887,OTHER,0.009663,0.9903370000000001,
AN3886,OTHER,0.0037719999999999997,0.9962280000000001,
AN3885,OTHER,0.000807,0.999193,
AN3884,OTHER,0.0009599999999999999,0.9990399999999999,
AN3883,OTHER,0.0005650000000000001,0.9994350000000001,
AN3882,OTHER,0.001551,0.998449,
AN3881,OTHER,0.158477,0.8415229999999999,
AN3880,OTHER,0.001518,0.998482,
AN3879,OTHER,0.000927,0.999073,
AN10472,OTHER,0.001757,0.998243,
AN10474,OTHER,0.00402,0.99598,
AN10475,OTHER,0.000923,0.999077,
AN3877,OTHER,0.00046399999999999995,0.9995360000000001,
AN3876,OTHER,0.001051,0.998949,
AN3875,OTHER,0.000944,0.9990559999999999,
AN3874,OTHER,0.000822,0.999178,
AN3873,OTHER,0.001362,0.9986379999999999,
AN3872,OTHER,0.011182,0.988818,
AN3871,OTHER,0.0016539999999999999,0.998346,
AN3870,OTHER,0.012791,0.987209,
AN3869,OTHER,0.001478,0.9985219999999999,
AN3868,OTHER,0.0012289999999999998,0.998771,
AN3867,OTHER,0.000715,0.9992850000000001,
AN3866,OTHER,0.001572,0.9984280000000001,
AN3865,OTHER,0.003303,0.9966969999999999,
AN3864,OTHER,0.002559,0.997441,
AN12177,SP(Sec/SPI),0.654562,0.345438,CS pos: 26-27. IWG-NE. Pr: 0.2030
AN11419,OTHER,0.000463,0.9995370000000001,
AN3863,OTHER,0.0009630000000000001,0.9990370000000001,
AN3862,OTHER,0.001808,0.998192,
AN10479,OTHER,0.002421,0.9975790000000001,
AN10471,OTHER,0.00805,0.99195,
AN12176,OTHER,0.002094,0.997906,
AN3860,SP(Sec/SPI),0.976187,0.023813,CS pos: 21-22. VAG-HG. Pr: 0.4907
AN12175,OTHER,0.039947,0.960053,
AN10473,OTHER,0.025751,0.974249,
AN10478,OTHER,0.001175,0.998825,
AN10470,OTHER,0.00041600000000000003,0.999584,
AN3856,OTHER,0.000726,0.999274,
AN3855,OTHER,0.039931,0.9600690000000001,
AN3854,OTHER,0.000592,0.999408,
AN3853,OTHER,0.001041,0.998959,
AN3852,OTHER,0.001035,0.998965,
AN3851,OTHER,0.001214,0.9987860000000001,
AN3850,OTHER,0.0011300000000000001,0.99887,
AN3849,OTHER,0.0024739999999999996,0.997526,
AN3848,OTHER,0.0009880000000000002,0.9990120000000001,
AN10469,OTHER,0.040152,0.9598479999999999,
AN10480,OTHER,0.001679,0.9983209999999999,
AN3846,OTHER,0.000324,0.999676,
AN3845,OTHER,0.0008150000000000001,0.999185,
AN3844,OTHER,0.000217,0.999783,
AN3843,OTHER,0.0008,0.9992,
AN3842,OTHER,0.004286,0.995714,
AN3841,OTHER,0.002238,0.997762,
AN3840,OTHER,0.0007509999999999999,0.9992489999999999,
AN3839,OTHER,0.000825,0.999175,
AN3838,OTHER,0.001941,0.998059,
AN3837,OTHER,0.013877,0.986123,
AN3836,OTHER,0.00116,0.99884,
AN3835,OTHER,0.00132,0.9986799999999999,
AN3834,OTHER,0.0018559999999999998,0.998144,
AN3833,OTHER,0.018004,0.9819959999999999,
AN3832,OTHER,0.000737,0.9992629999999999,
AN12174,OTHER,0.002529,0.9974709999999999,
AN3831,OTHER,0.001033,0.998967,
AN3830,OTHER,0.003114,0.996886,
AN10477,OTHER,0.000525,0.999475,
AN3829,OTHER,0.0005,0.9995,
AN3828,OTHER,0.000597,0.999403,
AN3827,OTHER,0.00022200000000000003,0.9997780000000001,
AN3826,SP(Sec/SPI),0.657519,0.342481,CS pos: 29-30. SLP-DL. Pr: 0.2261
AN3825,OTHER,0.000722,0.9992780000000001,
AN3824,OTHER,0.000519,0.999481,
AN3823,OTHER,0.000509,0.999491,
AN3822,OTHER,0.004186,0.995814,
AN10476,OTHER,0.002781,0.9972190000000001,
AN11238,OTHER,0.001395,0.998605,
AN9462,OTHER,0.0007469999999999999,0.9992530000000001,
AN9463,OTHER,0.000502,0.999498,
AN3821,OTHER,0.000482,0.999518,
AN3820,OTHER,0.002018,0.9979819999999999,
AN3819,OTHER,0.000572,0.9994280000000001,
AN3818,SP(Sec/SPI),0.988298,0.011701999999999999,CS pos: 20-21. AYA-HS. Pr: 0.7783
AN3817,OTHER,0.0011359999999999999,0.998864,
AN3816,OTHER,0.001239,0.998761,
AN3815,OTHER,0.00227,0.9977299999999999,
AN3814,OTHER,0.000528,0.9994719999999999,
AN3813,OTHER,0.000463,0.9995370000000001,
AN3812,OTHER,0.00118,0.99882,
AN3811,OTHER,0.001972,0.998028,
AN3810,OTHER,0.003339,0.996661,
AN3809,OTHER,0.001871,0.998129,
AN3808,OTHER,0.004371,0.9956290000000001,
AN3807,OTHER,0.001196,0.9988040000000001,
AN3806,OTHER,0.0010400000000000001,0.9989600000000001,
AN3805,OTHER,0.001224,0.998776,
AN11733,OTHER,0.006667,0.993333,
AN3804,SP(Sec/SPI),0.771586,0.22841399999999998,CS pos: 20-21. SVA-RL. Pr: 0.3453
AN3803,OTHER,0.023355,0.9766450000000001,
AN10461,OTHER,0.000872,0.999128,
AN3802,OTHER,0.000307,0.999693,
AN3799,OTHER,0.002987,0.9970129999999999,
AN3798,OTHER,0.28522800000000004,0.7147720000000001,
AN3797,OTHER,0.001478,0.9985219999999999,
AN3796,OTHER,0.0013460000000000002,0.998654,
AN3795,OTHER,0.000337,0.999663,
AN3794,OTHER,0.001374,0.998626,
AN3793,OTHER,0.000668,0.999332,
AN3792,OTHER,0.001825,0.998175,
AN3791,OTHER,0.000528,0.9994719999999999,
AN3790,SP(Sec/SPI),0.975949,0.024051,CS pos: 16-17. TSA-FP. Pr: 0.7169
AN3789,OTHER,0.004267,0.995733,
AN3788,OTHER,0.0005480000000000001,0.999452,
AN3787,OTHER,0.000839,0.9991610000000001,
AN3785,OTHER,0.002873,0.9971270000000001,
AN3784,OTHER,0.001015,0.998985,
AN3783,OTHER,0.005852,0.9941479999999999,
AN3782,OTHER,0.010553,0.989447,
AN3781,OTHER,0.0073420000000000004,0.992658,
AN3780,OTHER,0.01511,0.9848899999999999,
AN3779,OTHER,0.006873000000000001,0.9931270000000001,
AN3778,OTHER,0.0035590000000000005,0.996441,
AN3777,SP(Sec/SPI),0.931011,0.068989,CS pos: 16-17. ALA-WL. Pr: 0.8100
AN3776,OTHER,0.000949,0.999051,
AN3775,OTHER,0.023053999999999998,0.9769459999999999,
AN3774,SP(Sec/SPI),0.885793,0.11420699999999999,CS pos: 22-23. SSA-QN. Pr: 0.6705
AN3773,OTHER,0.0035909999999999996,0.996409,
AN10445,OTHER,0.000916,0.999084,
AN10468,OTHER,0.001103,0.9988969999999999,
AN3771,OTHER,0.001679,0.9983209999999999,
AN3770,OTHER,0.48581499999999994,0.514185,
AN3769,OTHER,0.001884,0.998116,
AN3768,OTHER,0.000683,0.999317,
AN10467,OTHER,0.003622,0.9963780000000001,
AN10444,OTHER,0.354177,0.6458229999999999,
AN10443,OTHER,0.00025699999999999996,0.999743,
AN10457,OTHER,0.001221,0.9987790000000001,
AN3765,OTHER,0.00335,0.99665,
AN3764,SP(Sec/SPI),0.992643,0.007356999999999999,CS pos: 17-18. ALA-ST. Pr: 0.6101
AN3763,OTHER,0.002337,0.997663,
AN3762,OTHER,0.0008029999999999999,0.9991969999999999,
AN3761,OTHER,0.00043099999999999996,0.999569,
AN3760,OTHER,0.001697,0.998303,
AN3759,OTHER,0.24829299999999999,0.751707,
AN3758,OTHER,0.000705,0.999295,
AN3757,OTHER,0.293495,0.706505,
AN3756,OTHER,0.001662,0.998338,
AN3755,OTHER,0.000892,0.999108,
AN10456,OTHER,0.001118,0.9988819999999999,
AN10442,OTHER,0.0008289999999999999,0.9991709999999999,
AN11732,OTHER,0.000727,0.999273,
AN11731,SP(Sec/SPI),0.8293879999999999,0.17061199999999999,CS pos: 19-20. VRR-QT. Pr: 0.3436
AN3753,OTHER,0.001859,0.998141,
AN3752,OTHER,0.000384,0.999616,
AN3751,OTHER,0.0013189999999999999,0.9986809999999999,
AN3750,OTHER,0.000596,0.9994040000000001,
AN3749,OTHER,0.000618,0.999382,
AN3748,OTHER,0.000484,0.999516,
AN10462,OTHER,0.0022199999999999998,0.9977799999999999,
AN3747,OTHER,0.00137,0.9986299999999999,
AN3746,OTHER,0.00046100000000000004,0.999539,
AN3745,OTHER,0.000669,0.999331,
AN3744,OTHER,0.00041799999999999997,0.999582,
AN3743,OTHER,0.009448,0.9905520000000001,
AN3742,OTHER,0.0025109999999999998,0.997489,
AN3741,OTHER,0.001127,0.998873,
AN3740,OTHER,0.000947,0.9990530000000001,
AN3739,OTHER,0.002791,0.997209,
AN3738,OTHER,0.001015,0.998985,
AN3737,OTHER,0.000392,0.9996079999999999,
AN3736,OTHER,0.028867,0.971133,
AN3735,OTHER,0.000519,0.999481,
AN3733,SP(Sec/SPI),0.754206,0.245794,CS pos: 29-30. SRS-YD. Pr: 0.4826
AN3732,OTHER,0.0017100000000000001,0.99829,
AN3731,OTHER,0.000395,0.999605,
AN3730,SP(Sec/SPI),0.991627,0.008373,CS pos: 20-21. VTA-DL. Pr: 0.8446
AN3729,OTHER,0.006351,0.993649,
AN3728,OTHER,0.00037799999999999997,0.9996219999999999,
AN3727,SP(Sec/SPI),0.985167,0.014833,CS pos: 23-24. IDA-SG. Pr: 0.5579
AN11730,OTHER,0.0010890000000000001,0.9989110000000001,
AN11729,OTHER,0.001779,0.9982209999999999,
AN3725,OTHER,0.000518,0.999482,
AN3724,OTHER,0.000917,0.9990829999999999,
AN10441,OTHER,0.00038700000000000003,0.999613,
AN10466,OTHER,0.00128,0.99872,
AN3722,OTHER,0.001208,0.998792,
AN3721,OTHER,0.0005639999999999999,0.9994360000000001,
AN3720,OTHER,0.002924,0.9970760000000001,
AN3719,OTHER,0.0009029999999999999,0.9990969999999999,
AN10455,OTHER,0.001282,0.998718,
AN10440,OTHER,0.001468,0.998532,
AN3717,OTHER,0.0009570000000000001,0.999043,
AN3716,OTHER,0.000519,0.999481,
AN10439,OTHER,0.0033590000000000004,0.996641,
AN10465,OTHER,0.006139,0.9938610000000001,
AN3714,SP(Sec/SPI),0.995125,0.004875,CS pos: 25-26. AHG-DD. Pr: 0.4705
AN3713,OTHER,0.254079,0.7459210000000001,
AN3712,OTHER,0.001347,0.998653,
AN11411,OTHER,0.000968,0.9990319999999999,
AN3711,OTHER,0.003949,0.996051,
AN3710,OTHER,0.0006230000000000001,0.9993770000000001,
AN3709,OTHER,0.00044699999999999997,0.999553,
AN3708,OTHER,0.000475,0.999525,
AN3707,OTHER,0.00016,0.99984,
AN3706,OTHER,0.001627,0.998373,
AN10454,OTHER,0.039757,0.9602430000000001,
AN10438,OTHER,0.005804,0.9941959999999999,
AN3704,OTHER,0.006658,0.9933420000000001,
AN3703,OTHER,0.000704,0.999296,
AN3702,OTHER,0.000505,0.999495,
AN11728,OTHER,0.0041789999999999996,0.995821,
AN3701,OTHER,0.005059,0.994941,
AN3700,OTHER,0.0035810000000000004,0.996419,
AN3699,OTHER,0.0006309999999999999,0.9993690000000001,
AN3697,OTHER,0.001407,0.9985930000000001,
AN11725,OTHER,0.0015400000000000001,0.99846,
AN3696,OTHER,0.000781,0.9992190000000001,
AN3695,OTHER,0.001127,0.998873,
AN3694,OTHER,0.00148,0.9985200000000001,
AN3693,OTHER,0.043901,0.956099,
AN3692,OTHER,0.035366,0.964634,
AN3691,OTHER,0.0017989999999999998,0.998201,
AN3690,OTHER,0.002195,0.9978049999999999,
AN3689,OTHER,0.000327,0.9996729999999999,
AN10459,OTHER,0.00124,0.99876,
AN3688,OTHER,0.000659,0.999341,
AN3687,OTHER,0.005699,0.994301,
AN3686,OTHER,0.000843,0.999157,
AN11410,OTHER,0.0067280000000000005,0.9932719999999999,
AN10437,OTHER,0.059197,0.9408030000000001,
AN10453,OTHER,0.001363,0.9986370000000001,
AN3684,OTHER,0.000917,0.9990829999999999,
AN3683,OTHER,0.0018559999999999998,0.998144,
AN10436,OTHER,0.0012050000000000001,0.9987950000000001,
AN10460,OTHER,0.0049310000000000005,0.9950690000000001,
AN3681,OTHER,0.005769,0.994231,
AN3680,OTHER,0.0006259999999999999,0.999374,
AN3679,OTHER,0.001186,0.998814,
AN3678,OTHER,0.001846,0.9981540000000001,
AN3677,OTHER,0.004332,0.995668,
AN11724,OTHER,0.149752,0.850248,
AN3675,OTHER,0.0017230000000000001,0.9982770000000001,
AN3674,OTHER,0.001302,0.998698,
AN10458,OTHER,0.0018579999999999998,0.998142,
AN11723,OTHER,0.0038439999999999998,0.9961559999999999,
AN3673,OTHER,0.000539,0.999461,
AN3672,OTHER,0.000439,0.999561,
AN3671,SP(Sec/SPI),0.996691,0.0033090000000000003,CS pos: 19-20. AFA-TS. Pr: 0.8064
AN3670,SP(Sec/SPI),0.995448,0.0045520000000000005,CS pos: 25-26. ADA-TP. Pr: 0.8814
AN3669,OTHER,0.00158,0.9984200000000001,
AN3668,OTHER,0.001202,0.998798,
AN11408,OTHER,0.003026,0.996974,
AN3667,OTHER,0.001407,0.9985930000000001,
AN3666,OTHER,0.0009710000000000001,0.9990290000000001,
AN3665,OTHER,0.006189,0.9938110000000001,
AN3664,OTHER,0.000776,0.999224,
AN3663,OTHER,0.001832,0.998168,
AN10435,OTHER,0.094249,0.905751,
AN10452,OTHER,0.002593,0.9974069999999999,
AN3661,OTHER,0.0007030000000000001,0.9992969999999999,
AN10434,OTHER,0.001005,0.9989950000000001,
AN11722,OTHER,0.00049,0.99951,
AN10451,OTHER,0.0008029999999999999,0.9991969999999999,
AN3659,OTHER,0.001519,0.998481,
AN3658,OTHER,0.001065,0.998935,
AN3657,OTHER,0.0014140000000000001,0.9985860000000001,
AN3656,OTHER,0.00256,0.99744,
AN3655,OTHER,0.007648,0.992352,
AN11721,OTHER,0.001546,0.9984540000000001,
AN3652,OTHER,0.001713,0.998287,
AN3651,OTHER,0.003257,0.996743,
AN3650,OTHER,0.0008990000000000001,0.999101,
AN3649,OTHER,0.004367,0.995633,
AN3648,OTHER,0.000651,0.9993489999999999,
AN11720,OTHER,0.009717,0.990283,
AN10450,OTHER,0.00093,0.9990700000000001,
AN10449,OTHER,0.000684,0.999316,
AN10433,OTHER,0.00045999999999999996,0.99954,
AN3646,OTHER,0.000363,0.9996370000000001,
AN3645,OTHER,0.0025670000000000003,0.997433,
AN3644,OTHER,0.0007570000000000001,0.999243,
AN3643,OTHER,0.000425,0.999575,
AN3642,OTHER,0.0008300000000000001,0.9991700000000001,
AN3641,OTHER,0.002704,0.997296,
AN3640,OTHER,0.000475,0.999525,
AN3639,OTHER,0.001962,0.9980379999999999,
AN3638,OTHER,0.007608,0.992392,
AN3637,OTHER,0.004965,0.995035,
AN3636,OTHER,0.000493,0.9995069999999999,
AN11719,OTHER,0.030224,0.969776,
AN3635,OTHER,0.000513,0.9994870000000001,
AN3634,OTHER,0.000398,0.999602,
AN11406,OTHER,0.0021550000000000002,0.9978450000000001,
AN3633,OTHER,0.00029,0.99971,
AN3632,OTHER,0.004065999999999999,0.995934,
AN3631,SP(Sec/SPI),0.985507,0.014493,CS pos: 23-24. VYA-RT. Pr: 0.9371
AN3630,OTHER,0.000225,0.999775,
AN3629,OTHER,0.001371,0.9986290000000001,
AN11718,OTHER,0.000893,0.999107,
AN3628,OTHER,0.000593,0.9994069999999999,
AN3627,OTHER,0.000819,0.999181,
AN3626,OTHER,0.0016489999999999999,0.998351,
AN3625,OTHER,0.000965,0.999035,
AN3624,OTHER,0.0023899999999999998,0.99761,
AN3623,OTHER,0.0041329999999999995,0.9958670000000001,
AN3622,OTHER,0.000598,0.999402,
AN3621,OTHER,0.00040300000000000004,0.999597,
AN3620,OTHER,0.00499,0.9950100000000001,
AN3619,OTHER,0.00131,0.99869,
AN10432,OTHER,0.000383,0.999617,
AN10464,OTHER,0.0032869999999999996,0.996713,
AN10431,OTHER,0.034244,0.965756,
AN10448,OTHER,0.004571,0.9954290000000001,
AN3616,OTHER,0.002153,0.9978469999999999,
AN3615,OTHER,0.0015019999999999999,0.998498,
AN3614,OTHER,0.001634,0.998366,
AN3613,SP(Sec/SPI),0.9985299999999999,0.00147,CS pos: 19-20. AFA-TP. Pr: 0.7158
AN3612,OTHER,0.002397,0.997603,
AN3611,OTHER,0.000767,0.999233,
AN10430,OTHER,0.005462,0.9945379999999999,
AN10447,OTHER,0.00037,0.9996299999999999,
AN3609,OTHER,0.023694999999999997,0.976305,
AN3608,OTHER,0.001033,0.998967,
AN3607,OTHER,0.001218,0.998782,
AN3606,OTHER,0.12925799999999998,0.870742,
AN3605,OTHER,0.000659,0.999341,
AN10446,OTHER,0.241048,0.7589520000000001,
AN10429,OTHER,0.000277,0.9997229999999999,
AN3603,OTHER,0.000265,0.999735,
AN3602,OTHER,0.001242,0.998758,
AN3601,OTHER,0.001955,0.9980450000000001,
