Protein,Prediction,SP(Sec/SPI),OTHER,CS Position
NCU02781T0,OTHER,0.00063,0.9993700000000001,
NCU02780T0,OTHER,0.000786,0.9992139999999999,
NCU02779T0,OTHER,0.001772,0.9982280000000001,
NCU02778T0,OTHER,0.00041799999999999997,0.999582,
NCU02777T0,OTHER,0.000629,0.9993709999999999,
NCU02776T0,OTHER,0.000265,0.999735,
NCU02775T0,OTHER,0.002392,0.9976079999999999,
NCU02774T0,OTHER,0.007944,0.9920559999999999,
NCU02773T0,OTHER,0.0009480000000000001,0.999052,
NCU02772T0,OTHER,0.000598,0.999402,
NCU02771T0,OTHER,0.160159,0.839841,
NCU02770T0,OTHER,0.000532,0.999468,
NCU02769T0,OTHER,0.0015869999999999999,0.9984129999999999,
NCU16491T0,OTHER,0.000398,0.999602,
NCU16492T0,OTHER,0.001755,0.998245,
NCU02767T0,OTHER,0.054134,0.945866,
NCU02765T0,OTHER,0.00124,0.99876,
NCU02764T0,OTHER,0.00086,0.9991399999999999,
NCU11053T0,OTHER,0.0009400000000000001,0.9990600000000001,
NCU09269T0,OTHER,0.000796,0.9992040000000001,
NCU09269T1,OTHER,0.000796,0.9992040000000001,
NCU09268T0,OTHER,0.0033469999999999997,0.996653,
NCU09267T0,SP(Sec/SPI),0.99239,0.00761,CS pos: 23-24. TLS-QL. Pr: 0.8257
NCU09266T0,OTHER,0.003467,0.996533,
NCU09265T0,SP(Sec/SPI),0.952758,0.047242,CS pos: 21-22. VSA-DD. Pr: 0.8773
NCU09264T0,OTHER,0.001444,0.998556,
NCU09263T0,SP(Sec/SPI),0.9993540000000001,0.000646,CS pos: 18-19. ASA-QN. Pr: 0.7511
NCU09262T0,OTHER,0.002434,0.997566,
NCU09261T0,OTHER,0.0003,0.9997,
NCU09260T0,OTHER,0.004145,0.9958549999999999,
NCU09259T0,OTHER,0.0016190000000000002,0.998381,
NCU09258T0,OTHER,0.0033060000000000003,0.9966940000000001,
NCU09257T0,OTHER,0.010813,0.989187,
NCU09256T0,OTHER,0.0008380000000000001,0.9991620000000001,
NCU09255T0,OTHER,0.001559,0.998441,
NCU09254T0,OTHER,0.00125,0.99875,
NCU09253T0,SP(Sec/SPI),0.9823709999999999,0.017629,CS pos: 24-25. VMG-DD. Pr: 0.9299
NCU09252T0,OTHER,0.0018679999999999999,0.998132,
NCU09251T0,OTHER,0.085871,0.9141290000000001,
NCU09250T0,OTHER,0.001189,0.998811,
NCU09249T0,OTHER,0.0005650000000000001,0.9994350000000001,
NCU09248T1,OTHER,0.000729,0.9992709999999999,
NCU09248T0,OTHER,0.000729,0.9992709999999999,
NCU09247T0,OTHER,0.000377,0.9996229999999999,
NCU16494T0,OTHER,0.00042800000000000005,0.9995719999999999,
NCU09245T0,OTHER,0.0008230000000000001,0.9991770000000001,
NCU09244T0,OTHER,0.0016179999999999999,0.998382,
NCU09243T0,OTHER,0.004097,0.9959030000000001,
NCU09242T0,OTHER,0.00225,0.99775,
NCU09241T0,OTHER,0.001163,0.9988370000000001,
NCU11402T0,OTHER,0.000675,0.999325,
NCU09240T1,OTHER,0.00164,0.99836,
NCU09240T0,OTHER,0.001169,0.9988309999999999,
NCU09239T0,OTHER,0.001401,0.998599,
NCU10351T0,OTHER,0.002102,0.997898,
NCU10893T0,OTHER,0.00609,0.9939100000000001,
NCU09238T0,OTHER,0.000778,0.9992219999999999,
NCU09237T0,OTHER,0.0008449999999999999,0.9991549999999999,
NCU09236T0,SP(Sec/SPI),0.969728,0.030272000000000004,CS pos: 20-21. TLA-VP. Pr: 0.8783
NCU09235T0,OTHER,0.001645,0.9983549999999999,
NCU09233T0,OTHER,0.0014990000000000001,0.998501,
NCU09232T0,OTHER,0.0018780000000000001,0.998122,
NCU09231T0,OTHER,0.0018510000000000002,0.998149,
NCU09230T0,OTHER,0.002288,0.997712,
NCU08594T0,OTHER,0.002793,0.997207,
NCU08595T0,OTHER,0.001101,0.998899,
NCU08597T0,OTHER,0.000801,0.999199,
NCU08598T0,OTHER,0.000275,0.999725,
NCU08599T1,OTHER,0.0006490000000000001,0.999351,
NCU08599T0,OTHER,0.0006490000000000001,0.999351,
NCU08600T0,OTHER,0.003664,0.9963360000000001,
NCU08601T0,OTHER,0.00279,0.99721,
NCU08602T0,OTHER,0.039666,0.960334,
NCU08603T0,OTHER,0.000591,0.999409,
NCU08604T0,OTHER,0.003471,0.9965290000000001,
NCU08605T0,OTHER,0.003097,0.9969030000000001,
NCU08606T0,OTHER,0.000244,0.999756,
NCU08606T1,OTHER,0.000244,0.999756,
NCU08607T0,OTHER,0.001354,0.9986459999999999,
NCU08608T0,OTHER,0.000907,0.999093,
NCU08609T0,SP(Sec/SPI),0.947984,0.052016,CS pos: 35-36. VAA-SI. Pr: 0.5858
NCU08610T0,OTHER,0.001005,0.9989950000000001,
NCU08611T0,SP(Sec/SPI),0.9913629999999999,0.008637,CS pos: 21-22. SWS-DI. Pr: 0.6512
NCU08611T1,SP(Sec/SPI),0.9913629999999999,0.008637,CS pos: 21-22. SWS-DI. Pr: 0.6512
NCU08612T0,OTHER,0.002378,0.9976219999999999,
NCU08613T0,OTHER,0.000688,0.9993120000000001,
NCU08614T0,OTHER,0.000377,0.9996229999999999,
NCU08615T0,SP(Sec/SPI),0.777833,0.222167,CS pos: 25-26. VLA-QY. Pr: 0.7352
NCU08616T0,OTHER,0.000542,0.999458,
NCU08617T0,OTHER,0.001474,0.998526,
NCU08618T0,OTHER,0.004082,0.9959180000000001,
NCU08619T0,OTHER,0.002179,0.997821,
NCU08620T0,OTHER,0.000349,0.9996510000000001,
NCU08621T0,OTHER,0.00020299999999999997,0.9997969999999999,
NCU08622T0,OTHER,0.000465,0.9995350000000001,
NCU08623T0,OTHER,0.001458,0.998542,
NCU08624T0,OTHER,0.000525,0.999475,
NCU08625T0,OTHER,0.00575,0.99425,
NCU16496T0,OTHER,0.000152,0.999848,
NCU08626T0,OTHER,0.002091,0.997909,
NCU08627T1,OTHER,0.000554,0.999446,
NCU08627T0,OTHER,0.000554,0.999446,
NCU08628T0,OTHER,0.00021,0.99979,
NCU08629T0,SP(Sec/SPI),0.990608,0.009392,CS pos: 21-22. AFG-NH. Pr: 0.8667
NCU08630T0,OTHER,0.00967,0.9903299999999999,
NCU08631T0,OTHER,0.001928,0.998072,
NCU08632T0,OTHER,0.001092,0.998908,
NCU08633T0,OTHER,0.0020210000000000002,0.9979790000000001,
NCU16497T0,OTHER,0.001739,0.9982610000000001,
NCU08634T0,OTHER,0.004947999999999999,0.995052,
NCU08635T0,OTHER,0.190838,0.8091619999999999,
NCU08636T0,OTHER,0.09954400000000001,0.9004559999999999,
NCU08637T1,OTHER,0.006161,0.9938389999999999,
NCU08637T0,OTHER,0.006161,0.9938389999999999,
NCU08638T0,OTHER,0.0035520000000000005,0.996448,
NCU08638T1,OTHER,0.0035520000000000005,0.996448,
NCU08638T2,OTHER,0.004052,0.9959479999999999,
NCU08639T0,OTHER,0.004193,0.995807,
NCU08640T0,OTHER,0.000742,0.999258,
NCU08641T0,OTHER,0.001945,0.9980549999999999,
NCU08642T0,OTHER,0.0017809999999999998,0.9982190000000001,
NCU08642T1,OTHER,0.0017809999999999998,0.9982190000000001,
NCU10027T0,SP(Sec/SPI),0.9921969999999999,0.007803,CS pos: 22-23. ARA-QS. Pr: 0.7349
NCU10028T0,OTHER,0.000495,0.999505,
NCU10029T0,OTHER,0.0013880000000000001,0.998612,
NCU10030T0,SP(Sec/SPI),0.970535,0.029464999999999998,CS pos: 20-21. TQA-RT. Pr: 0.7331
NCU10030T1,SP(Sec/SPI),0.970535,0.029464999999999998,CS pos: 20-21. TQA-RT. Pr: 0.7331
NCU10031T0,SP(Sec/SPI),0.9509299999999999,0.049069999999999996,CS pos: 16-17. AAA-TI. Pr: 0.3710
NCU09634T0,OTHER,0.0017050000000000001,0.998295,
NCU09633T0,OTHER,0.0019089999999999999,0.998091,
NCU09632T0,OTHER,0.0016710000000000002,0.9983290000000001,
NCU09631T0,SP(Sec/SPI),0.670018,0.329982,CS pos: 21-22. ASA-SF. Pr: 0.5808
NCU09630T0,OTHER,0.0034409999999999996,0.996559,
NCU09629T0,OTHER,0.022881,0.9771190000000001,
NCU09627T0,OTHER,0.191971,0.808029,
NCU16498T0,OTHER,0.0017059999999999998,0.998294,
NCU16498T1,OTHER,0.000936,0.999064,
NCU09623T0,SP(Sec/SPI),0.705029,0.294971,CS pos: 28-29. VLA-AP. Pr: 0.4491
NCU09621T0,OTHER,0.0018390000000000001,0.9981610000000001,
NCU09620T0,SP(Sec/SPI),0.9939319999999999,0.006068,CS pos: 19-20. AFA-SP. Pr: 0.6796
NCU09619T0,SP(Sec/SPI),0.8843479999999999,0.115652,CS pos: 23-24. AFA-SP. Pr: 0.5435
NCU09617T0,OTHER,0.001296,0.998704,
NCU09616T0,OTHER,0.015957,0.984043,
NCU09615T0,OTHER,0.001819,0.998181,
NCU09613T0,OTHER,0.000917,0.9990829999999999,
NCU09612T0,OTHER,0.000754,0.999246,
NCU09611T0,OTHER,0.001734,0.998266,
NCU09610T0,OTHER,0.001759,0.9982409999999999,
NCU09609T0,OTHER,0.000278,0.9997219999999999,
NCU09608T0,OTHER,0.0026609999999999997,0.997339,
NCU09606T0,OTHER,0.004543999999999999,0.9954559999999999,
NCU09605T0,OTHER,0.0037670000000000004,0.996233,
NCU09604T0,OTHER,0.000328,0.9996719999999999,
NCU09603T0,OTHER,0.0015539999999999998,0.998446,
NCU09602T0,OTHER,0.001719,0.998281,
NCU09600T0,OTHER,0.0037689999999999998,0.996231,
NCU09599T0,OTHER,0.002225,0.997775,
NCU09598T0,OTHER,0.000541,0.999459,
NCU09597T0,OTHER,0.0027530000000000002,0.9972469999999999,
NCU09596T0,OTHER,0.001134,0.998866,
NCU09595T0,OTHER,0.0008230000000000001,0.9991770000000001,
NCU16500T0,OTHER,0.001076,0.9989239999999999,
NCU09594T0,OTHER,0.0018329999999999998,0.998167,
NCU09593T0,OTHER,0.001184,0.998816,
NCU03582T0,OTHER,0.001857,0.998143,
NCU03581T0,OTHER,0.0011279999999999999,0.998872,
NCU03580T0,OTHER,0.00046699999999999997,0.999533,
NCU03579T0,OTHER,0.001057,0.998943,
NCU03578T0,OTHER,0.00137,0.9986299999999999,
NCU03577T0,OTHER,0.004263,0.9957370000000001,
NCU03576T0,OTHER,0.001349,0.9986510000000001,
NCU03575T0,OTHER,0.000725,0.999275,
NCU03574T0,OTHER,0.003557,0.9964430000000001,
NCU03573T0,OTHER,0.001604,0.998396,
NCU03572T0,OTHER,0.003542,0.996458,
NCU03571T0,OTHER,0.004688,0.9953120000000001,
NCU03570T0,OTHER,0.011708,0.9882920000000001,
NCU03569T0,OTHER,0.001073,0.998927,
NCU03568T0,OTHER,0.011626000000000001,0.988374,
NCU03567T0,OTHER,0.003619,0.996381,
NCU03566T1,OTHER,0.001058,0.998942,
NCU03566T0,OTHER,0.001058,0.998942,
NCU03565T0,OTHER,0.000458,0.999542,
NCU03564T0,OTHER,0.003489,0.996511,
NCU03563T0,OTHER,0.000595,0.9994049999999999,
NCU03562T0,OTHER,0.000601,0.9993989999999999,
NCU03561T0,OTHER,0.001464,0.9985360000000001,
NCU03560T0,OTHER,0.000743,0.999257,
NCU03559T0,OTHER,0.0020559999999999997,0.997944,
NCU03558T0,OTHER,0.002046,0.9979540000000001,
NCU03557T0,OTHER,0.0029980000000000002,0.997002,
NCU03556T0,OTHER,0.003693,0.9963069999999999,
NCU03555T0,OTHER,0.001342,0.998658,
NCU03554T0,OTHER,0.11126099999999998,0.888739,
NCU10342T0,OTHER,0.00292,0.99708,
NCU03553T0,SP(Sec/SPI),0.524641,0.47535900000000003,CS pos: 24-25. AGG-HR. Pr: 0.1307
NCU03552T0,OTHER,0.0017989999999999998,0.998201,
NCU03551T0,OTHER,0.000668,0.999332,
NCU03550T0,OTHER,0.001972,0.998028,
NCU03549T0,OTHER,0.16841199999999998,0.8315879999999999,
NCU03548T0,SP(Sec/SPI),0.538267,0.461733,CS pos: 23-24. GSS-FP. Pr: 0.4217
NCU03547T0,OTHER,0.002581,0.9974190000000001,
NCU03546T0,OTHER,0.001101,0.998899,
NCU03545T1,OTHER,0.00044800000000000005,0.999552,
NCU03545T0,OTHER,0.00044800000000000005,0.999552,
NCU03544T0,OTHER,0.0064849999999999994,0.9935149999999999,
NCU03543T0,SP(Sec/SPI),0.8776229999999999,0.122377,CS pos: 32-33. AAA-AA. Pr: 0.1239
NCU03542T0,OTHER,0.0037380000000000004,0.9962620000000001,
NCU03541T0,OTHER,0.000545,0.999455,
NCU03540T0,OTHER,0.000942,0.999058,
NCU03539T0,OTHER,0.002251,0.997749,
NCU03538T0,OTHER,0.003022,0.996978,
NCU03537T0,OTHER,0.001152,0.998848,
NCU03536T0,OTHER,0.000625,0.999375,
NCU03535T0,OTHER,0.001009,0.998991,
NCU03534T0,OTHER,0.001807,0.998193,
NCU03533T0,OTHER,0.002464,0.9975360000000001,
NCU03532T0,OTHER,0.002147,0.9978530000000001,
NCU03531T0,OTHER,0.000322,0.9996780000000001,
NCU03530T0,SP(Sec/SPI),0.9983110000000001,0.001689,CS pos: 17-18. VSA-QF. Pr: 0.8102
NCU03529T0,OTHER,0.00045099999999999996,0.999549,
NCU03528T0,OTHER,0.000551,0.999449,
NCU03527T0,OTHER,0.003047,0.9969530000000001,
NCU03526T1,OTHER,0.003283,0.996717,
NCU03526T0,OTHER,0.002839,0.9971610000000001,
NCU03525T0,OTHER,0.001757,0.998243,
NCU16501T0,OTHER,0.00168,0.9983200000000001,
NCU03523T0,OTHER,0.0004969999999999999,0.999503,
NCU03520T0,OTHER,0.0009939999999999999,0.999006,
NCU03518T0,OTHER,0.001939,0.9980610000000001,
NCU03517T0,OTHER,0.0015279999999999998,0.9984719999999999,
NCU03516T0,OTHER,0.001393,0.998607,
NCU03515T0,OTHER,0.000524,0.999476,
NCU03514T0,OTHER,0.000521,0.9994790000000001,
NCU03513T0,OTHER,0.0007639999999999999,0.999236,
NCU03512T0,SP(Sec/SPI),0.9766040000000001,0.023396,CS pos: 19-20. AAA-ES. Pr: 0.5960
NCU03511T0,SP(Sec/SPI),0.983345,0.016655,CS pos: 21-22. VSA-NP. Pr: 0.8875
NCU10152T0,SP(Sec/SPI),0.9369049999999999,0.063095,CS pos: 22-23. ITA-TP. Pr: 0.6112
NCU03509T0,OTHER,0.021725,0.978275,
NCU16502T0,OTHER,0.002384,0.997616,
NCU16503T0,OTHER,0.002095,0.9979049999999999,
NCU03507T0,OTHER,0.0017329999999999997,0.998267,
NCU03506T0,OTHER,0.0009199999999999999,0.99908,
NCU03505T0,OTHER,0.0015480000000000001,0.998452,
NCU03504T0,OTHER,0.0021030000000000003,0.9978969999999999,
NCU03503T0,OTHER,0.000987,0.9990129999999999,
NCU03502T0,OTHER,0.0008820000000000001,0.9991180000000001,
NCU03501T0,OTHER,0.000421,0.9995790000000001,
NCU03500T0,OTHER,0.000381,0.999619,
NCU03499T0,OTHER,0.00040899999999999997,0.999591,
NCU03498T0,SP(Sec/SPI),0.9888520000000001,0.011148,CS pos: 19-20. AHA-AT. Pr: 0.9064
NCU03497T0,OTHER,0.165929,0.8340709999999999,
NCU03496T0,OTHER,0.001281,0.998719,
NCU03495T0,OTHER,0.001518,0.998482,
NCU03494T0,OTHER,0.066084,0.933916,
NCU03493T0,SP(Sec/SPI),0.973384,0.026616,CS pos: 28-29. AAA-FG. Pr: 0.8155
NCU03492T0,OTHER,0.001289,0.998711,
NCU03491T0,OTHER,0.000762,0.999238,
NCU03490T0,OTHER,0.002555,0.997445,
NCU03489T1,OTHER,0.0009480000000000001,0.999052,
NCU03489T0,OTHER,0.0009480000000000001,0.999052,
NCU03488T0,OTHER,0.000469,0.999531,
NCU03486T1,OTHER,0.000198,0.9998020000000001,
NCU03486T0,OTHER,0.000198,0.9998020000000001,
NCU03485T0,OTHER,0.000324,0.999676,
NCU03484T0,OTHER,0.000454,0.9995459999999999,
NCU03483T0,OTHER,0.002647,0.997353,
NCU03482T0,OTHER,0.0025,0.9975,
NCU03481T0,OTHER,0.00055,0.99945,
NCU16506T0,OTHER,0.000691,0.999309,
NCU03480T0,OTHER,0.0009390000000000001,0.9990610000000001,
NCU03479T0,OTHER,0.001725,0.998275,
NCU03478T0,OTHER,0.002053,0.9979469999999999,
NCU03477T0,OTHER,0.0032359999999999997,0.996764,
NCU03476T0,OTHER,0.00137,0.9986299999999999,
NCU03475T0,SP(Sec/SPI),0.9542959999999999,0.045704,CS pos: 28-29. TFA-AP. Pr: 0.8689
NCU03474T0,OTHER,0.002652,0.9973479999999999,
NCU03473T0,OTHER,0.001225,0.998775,
NCU03472T0,OTHER,0.000414,0.9995860000000001,
NCU03471T0,OTHER,0.001261,0.9987389999999999,
NCU03470T0,OTHER,0.001083,0.998917,
NCU03469T0,OTHER,0.0009720000000000001,0.999028,
NCU11054T0,OTHER,0.011262000000000001,0.9887379999999999,
NCU03468T0,OTHER,0.004398,0.9956020000000001,
NCU16509T0,OTHER,0.000699,0.999301,
NCU03467T0,OTHER,0.004158,0.995842,
NCU03466T0,OTHER,0.001795,0.9982049999999999,
NCU03465T0,OTHER,0.125055,0.8749450000000001,
NCU03464T0,OTHER,0.000463,0.9995370000000001,
NCU16511T1,OTHER,0.000605,0.999395,
NCU16511T0,OTHER,0.000605,0.999395,
NCU03463T0,OTHER,0.00032900000000000003,0.9996709999999999,
NCU03462T0,OTHER,0.006121,0.9938790000000001,
NCU03461T0,OTHER,0.00305,0.99695,
NCU03460T0,OTHER,0.000396,0.999604,
NCU03459T0,OTHER,0.094263,0.9057370000000001,
NCU03458T0,OTHER,0.001585,0.9984149999999999,
NCU03456T0,SP(Sec/SPI),0.935059,0.064941,CS pos: 24-25. TSA-AA. Pr: 0.4231
NCU10684T0,OTHER,0.00323,0.99677,
NCU16512T0,OTHER,0.264973,0.7350270000000001,
NCU03451T0,OTHER,0.002291,0.9977090000000001,
NCU03452T0,OTHER,0.015484999999999999,0.9845149999999999,
NCU03449T0,OTHER,0.002121,0.9978790000000001,
NCU03448T0,OTHER,0.005944,0.9940559999999999,
NCU03446T0,OTHER,0.000293,0.999707,
NCU03445T0,OTHER,0.000478,0.9995219999999999,
NCU03444T0,OTHER,0.001236,0.998764,
NCU03441T0,OTHER,0.001129,0.998871,
NCU03440T0,OTHER,0.000394,0.999606,
NCU03439T0,OTHER,0.001075,0.998925,
NCU03438T0,OTHER,0.001141,0.998859,
NCU03437T0,OTHER,0.018043,0.981957,
NCU03436T0,OTHER,0.0017460000000000002,0.9982540000000001,
NCU03435T0,OTHER,0.00109,0.9989100000000001,
NCU03433T0,OTHER,0.001482,0.998518,
NCU03430T0,OTHER,0.0005639999999999999,0.9994360000000001,
NCU03429T0,OTHER,0.011039,0.9889610000000001,
NCU03428T0,OTHER,0.0037560000000000002,0.996244,
NCU03427T0,OTHER,0.0017059999999999998,0.998294,
NCU03426T0,OTHER,0.003437,0.9965629999999999,
NCU03425T0,OTHER,0.001736,0.9982639999999999,
NCU03424T0,OTHER,0.0017699999999999999,0.99823,
NCU10483T0,OTHER,0.0009130000000000001,0.9990870000000001,
NCU03423T0,SP(Sec/SPI),0.974872,0.025128,CS pos: 19-20. ALA-HG. Pr: 0.6032
NCU03422T0,OTHER,0.00034700000000000003,0.999653,
NCU03421T0,OTHER,0.001235,0.998765,
NCU03420T0,OTHER,0.002456,0.9975440000000001,
NCU03418T1,OTHER,0.002729,0.9972709999999999,
NCU03418T0,OTHER,0.0021809999999999998,0.997819,
NCU03417T0,OTHER,0.000949,0.999051,
NCU03416T0,OTHER,0.002712,0.997288,
NCU03415T0,OTHER,0.000546,0.9994540000000001,
NCU03414T0,OTHER,0.001557,0.9984430000000001,
NCU03413T0,OTHER,0.000488,0.9995120000000001,
NCU03412T0,OTHER,0.00031,0.99969,
NCU03411T0,OTHER,0.00202,0.99798,
NCU03410T0,OTHER,0.00032,0.9996799999999999,
NCU03409T0,OTHER,0.001016,0.998984,
NCU03408T0,OTHER,0.000336,0.999664,
NCU03407T0,OTHER,0.000268,0.999732,
NCU03407T1,OTHER,0.010888,0.9891120000000001,
NCU03406T1,OTHER,0.000533,0.999467,
NCU03406T0,OTHER,0.000533,0.999467,
NCU03405T0,OTHER,0.001064,0.998936,
NCU03404T0,SP(Sec/SPI),0.9823049999999999,0.017695,CS pos: 19-20. VGA-AA. Pr: 0.3468
NCU03403T0,OTHER,0.003006,0.996994,
NCU03402T0,OTHER,0.0011330000000000001,0.9988670000000001,
NCU03401T0,OTHER,0.000106,0.9998940000000001,
NCU03400T0,OTHER,0.0008900000000000001,0.99911,
NCU03399T0,OTHER,0.0012029999999999999,0.9987969999999999,
NCU03398T0,OTHER,0.0026579999999999998,0.9973420000000001,
NCU03397T0,OTHER,0.000363,0.9996370000000001,
NCU03396T0,OTHER,0.001748,0.998252,
NCU03395T0,OTHER,0.0005610000000000001,0.999439,
NCU03394T0,OTHER,0.026266,0.973734,
NCU03393T0,OTHER,0.0016460000000000001,0.9983540000000001,
NCU03392T0,OTHER,0.114777,0.885223,
NCU03390T0,OTHER,0.00038199999999999996,0.999618,
NCU03388T0,OTHER,0.004308,0.995692,
NCU03387T0,OTHER,0.004314,0.9956860000000001,
NCU03386T0,OTHER,0.000559,0.999441,
NCU03385T0,OTHER,0.0004980000000000001,0.999502,
NCU03384T0,OTHER,0.000469,0.999531,
NCU03383T0,OTHER,0.012102,0.9878979999999999,
NCU03382T0,OTHER,0.001362,0.9986379999999999,
NCU03381T0,OTHER,0.0008320000000000001,0.9991680000000001,
NCU03380T0,OTHER,0.0034439999999999996,0.996556,
NCU03379T0,OTHER,0.000426,0.999574,
NCU03379T1,OTHER,0.000426,0.999574,
NCU03378T0,OTHER,0.001523,0.9984770000000001,
NCU03376T0,OTHER,0.014209000000000001,0.985791,
NCU03375T0,OTHER,0.0005059999999999999,0.9994940000000001,
NCU03374T0,OTHER,0.0018329999999999998,0.998167,
NCU03373T0,SP(Sec/SPI),0.9867610000000001,0.013238999999999999,CS pos: 19-20. AIA-IP. Pr: 0.7748
NCU03372T0,OTHER,0.004517,0.995483,
NCU03370T0,OTHER,0.000819,0.999181,
NCU03370T1,OTHER,0.001289,0.998711,
NCU03369T0,OTHER,0.330762,0.669238,
NCU03368T0,OTHER,0.000811,0.999189,
NCU03367T0,OTHER,0.000373,0.999627,
NCU03366T0,OTHER,0.000875,0.999125,
NCU03365T0,OTHER,0.009427,0.9905729999999999,
NCU03364T1,OTHER,0.0015119999999999999,0.9984879999999999,
NCU03364T0,OTHER,0.0015119999999999999,0.9984879999999999,
NCU03363T0,OTHER,0.000875,0.999125,
NCU03362T0,OTHER,0.000458,0.999542,
NCU03361T0,OTHER,0.005586,0.9944139999999999,
NCU03360T0,OTHER,0.00042300000000000004,0.999577,
NCU03359T0,OTHER,0.009937999999999999,0.9900620000000001,
NCU10376T0,OTHER,0.005396,0.994604,
NCU03358T0,OTHER,0.023359,0.976641,
NCU03357T1,OTHER,0.001269,0.9987309999999999,
NCU03357T0,OTHER,0.001269,0.9987309999999999,
NCU03356T0,OTHER,0.0010890000000000001,0.9989110000000001,
NCU03355T0,OTHER,0.000199,0.999801,
NCU03354T0,OTHER,0.003276,0.9967239999999999,
NCU03352T0,OTHER,0.002718,0.997282,
NCU03351T0,OTHER,0.001094,0.998906,
NCU03350T0,OTHER,0.0018969999999999998,0.9981030000000001,
NCU03348T0,OTHER,0.000643,0.9993569999999999,
NCU03347T0,OTHER,0.002304,0.9976959999999999,
NCU03346T0,OTHER,0.00256,0.99744,
NCU11245T0,OTHER,0.00023999999999999998,0.99976,
NCU03345T0,OTHER,0.004497999999999999,0.995502,
NCU03344T0,OTHER,0.003168,0.9968319999999999,
NCU03343T0,OTHER,0.001261,0.9987389999999999,
NCU03342T0,OTHER,0.006444,0.993556,
NCU03341T0,OTHER,0.000165,0.999835,
NCU03340T0,OTHER,0.0027300000000000002,0.9972700000000001,
NCU03339T0,OTHER,0.000866,0.999134,
NCU03339T1,OTHER,0.000866,0.999134,
NCU03338T1,OTHER,0.001178,0.998822,
NCU03338T0,OTHER,0.001178,0.998822,
NCU03337T0,OTHER,0.000782,0.999218,
NCU03337T1,OTHER,0.025558,0.974442,
NCU16525T0,OTHER,0.002211,0.9977889999999999,
NCU03336T0,OTHER,0.003913000000000001,0.9960870000000001,
NCU03335T0,OTHER,0.001599,0.998401,
NCU03334T0,OTHER,0.004213000000000001,0.9957870000000001,
NCU03333T0,OTHER,0.000792,0.999208,
NCU03332T0,OTHER,0.001152,0.998848,
NCU16526T0,OTHER,0.000536,0.9994639999999999,
NCU03331T0,OTHER,0.009424,0.990576,
NCU03330T0,OTHER,0.000324,0.999676,
NCU03329T0,OTHER,0.00047699999999999994,0.9995229999999999,
NCU03328T0,SP(Sec/SPI),0.985267,0.014733000000000001,CS pos: 17-18. TSA-HY. Pr: 0.8514
NCU16528T0,OTHER,0.000667,0.999333,
NCU05338T0,OTHER,0.0012699999999999999,0.9987299999999999,
NCU05340T0,OTHER,0.0036090000000000002,0.996391,
NCU05341T0,SP(Sec/SPI),0.658884,0.341116,CS pos: 19-20. ASG-SA. Pr: 0.3189
NCU05342T0,OTHER,0.0015869999999999999,0.9984129999999999,
NCU05343T1,OTHER,0.001367,0.998633,
NCU05343T0,OTHER,0.001367,0.998633,
NCU05345T0,OTHER,0.001444,0.998556,
NCU05347T0,OTHER,0.000851,0.999149,
NCU05347T1,OTHER,0.000851,0.999149,
NCU05347T2,OTHER,0.000851,0.999149,
NCU05346T0,OTHER,0.004556,0.995444,
NCU05349T0,OTHER,0.001219,0.9987809999999999,
NCU05350T0,OTHER,0.060055,0.939945,
NCU16529T0,OTHER,0.000204,0.9997959999999999,
NCU05351T0,OTHER,0.0016940000000000002,0.9983059999999999,
NCU11331T0,OTHER,0.002019,0.9979809999999999,
NCU05354T0,OTHER,0.002218,0.997782,
NCU05354T1,OTHER,0.004872,0.995128,
NCU05356T0,OTHER,0.001149,0.998851,
NCU05358T0,SP(Sec/SPI),0.97404,0.025960000000000004,CS pos: 20-21. AVA-QN. Pr: 0.8835
NCU05360T0,OTHER,0.002872,0.997128,
NCU05363T0,OTHER,0.000393,0.999607,
NCU05364T0,OTHER,0.001778,0.9982219999999999,
NCU05368T0,OTHER,0.0029760000000000003,0.997024,
NCU05370T0,OTHER,0.001164,0.9988360000000001,
NCU05373T0,OTHER,0.127805,0.872195,
NCU05375T1,OTHER,0.000712,0.999288,
NCU05375T0,OTHER,0.000712,0.999288,
NCU05376T0,OTHER,0.003973,0.996027,
NCU05377T0,OTHER,0.0014730000000000001,0.998527,
NCU05378T0,OTHER,0.001099,0.998901,
NCU05379T0,SP(Sec/SPI),0.921657,0.078343,CS pos: 30-31. VVA-QD. Pr: 0.8089
NCU05381T0,OTHER,0.00027,0.9997299999999999,
NCU05382T0,OTHER,0.002111,0.9978889999999999,
NCU05383T0,OTHER,0.001843,0.998157,
NCU05384T0,OTHER,0.002186,0.997814,
NCU05385T0,OTHER,0.000982,0.9990180000000001,
NCU05386T1,OTHER,0.000463,0.9995370000000001,
NCU05386T0,OTHER,0.000534,0.999466,
NCU05387T0,OTHER,0.000958,0.999042,
NCU05388T0,OTHER,0.039885000000000004,0.9601149999999999,
NCU05389T0,OTHER,0.0032979999999999997,0.9967020000000001,
NCU05390T0,OTHER,0.016508000000000002,0.983492,
NCU05391T0,OTHER,0.0014320000000000001,0.998568,
NCU05392T0,OTHER,0.0010550000000000002,0.9989450000000001,
NCU05392T1,OTHER,0.0010550000000000002,0.9989450000000001,
NCU16534T0,OTHER,0.001201,0.998799,
NCU05393T0,OTHER,0.0009130000000000001,0.9990870000000001,
NCU05394T0,OTHER,0.000814,0.999186,
